TITLE	
615.5750	1.48632
615.5500	1.48547
615.5250	1.48889
615.5000	1.49141
615.4750	1.49418
615.4500	1.49373
615.4250	1.49203
615.4000	1.49323
615.3750	1.49359
615.3500	1.49283
615.3250	1.49316
615.3000	1.49042
615.2750	1.49059
615.2500	1.49013
615.2250	1.48888
615.2000	1.48731
615.1750	1.48466
615.1500	1.48364
615.1250	1.48579
615.1000	1.48845
615.0750	1.4887
615.0500	1.48673
615.0250	1.49142
615.0000	1.49268
614.9750	1.49475
614.9500	1.48948
614.9250	1.49141
614.9000	1.49505
614.8750	1.49458
614.8500	1.49231
614.8250	1.49084
614.8000	1.49363
614.7750	1.49412
614.7500	1.49471
614.7250	1.49312
614.7000	1.4948
614.6750	1.4945
614.6500	1.49508
614.6250	1.49671
614.6000	1.49357
614.5750	1.4951
614.5500	1.4945
614.5250	1.49433
614.5000	1.49539
614.4750	1.49211
614.4500	1.49245
614.4250	1.48916
614.4000	1.4917
614.3750	1.49148
614.3500	1.49099
614.3250	1.49249
614.3000	1.4932
614.2750	1.49311
614.2500	1.4928
614.2250	1.49273
614.2000	1.49365
614.1750	1.49063
614.1500	1.48911
614.1250	1.48867
614.1000	1.48807
614.0750	1.48647
614.0500	1.48649
614.0250	1.48707
614.0000	1.48625
613.9750	1.48871
613.9500	1.48891
613.9250	1.48998
613.9000	1.48848
613.8750	1.48818
613.8500	1.48943
613.8250	1.49218
613.8000	1.49164
613.7750	1.49313
613.7500	1.49197
613.7250	1.49245
613.7000	1.49034
613.6750	1.48541
613.6500	1.48443
613.6250	1.48509
613.6000	1.48659
613.5750	1.4855
613.5500	1.48629
613.5250	1.49032
613.5000	1.4892
613.4750	1.48806
613.4500	1.48811
613.4250	1.48923
613.4000	1.49083
613.3750	1.48746
613.3500	1.48789
613.3250	1.48771
613.3000	1.48482
613.2750	1.48419
613.2500	1.48391
613.2250	1.48592
613.2000	1.48731
613.1750	1.48994
613.1500	1.49281
613.1250	1.49366
613.1000	1.49029
613.0750	1.4887
613.0500	1.48735
613.0250	1.48311
613.0000	1.48478
612.9750	1.48546
612.9500	1.48543
612.9250	1.48567
612.9000	1.48411
612.8750	1.48612
612.8500	1.48418
612.8250	1.48297
612.8000	1.48354
612.7750	1.48457
612.7500	1.48427
612.7250	1.48253
612.7000	1.48511
612.6750	1.48673
612.6500	1.48397
612.6250	1.4813
612.6000	1.4807
612.5750	1.48157
612.5500	1.48155
612.5250	1.48338
612.5000	1.48334
612.4750	1.48243
612.4500	1.48651
612.4250	1.48539
612.4000	1.48013
612.3750	1.48343
612.3500	1.48245
612.3250	1.4863
612.3000	1.48478
612.2750	1.4864
612.2500	1.48922
612.2250	1.48808
612.2000	1.48464
612.1750	1.48435
612.1500	1.48289
612.1250	1.48279
612.1000	1.48429
612.0750	1.48443
612.0500	1.48599
612.0250	1.48866
612.0000	1.48752
611.9750	1.49085
611.9500	1.48969
611.9250	1.49206
611.9000	1.49251
611.8750	1.49095
611.8500	1.4898
611.8250	1.48843
611.8000	1.48621
611.7750	1.48364
611.7500	1.47962
611.7250	1.47839
611.7000	1.47904
611.6750	1.47934
611.6500	1.48155
611.6250	1.48035
611.6000	1.48002
611.5750	1.4787
611.5500	1.47979
611.5250	1.47963
611.5000	1.47919
611.4750	1.48092
611.4500	1.48141
611.4250	1.48207
611.4000	1.48151
611.3750	1.47956
611.3500	1.48219
611.3250	1.48258
611.3000	1.48287
611.2750	1.4856
611.2500	1.48521
611.2250	1.48639
611.2000	1.48531
611.1750	1.48586
611.1500	1.4866
611.1250	1.48684
611.1000	1.48672
611.0750	1.48894
611.0500	1.48917
611.0250	1.49069
611.0000	1.48826
610.9750	1.49082
610.9500	1.49034
610.9250	1.49096
610.9000	1.49021
610.8750	1.49182
610.8500	1.4937
610.8250	1.49511
610.8000	1.49455
610.7750	1.49653
610.7500	1.49821
610.7250	1.49635
610.7000	1.49604
610.6750	1.49622
610.6500	1.49493
610.6250	1.4943
610.6000	1.49387
610.5750	1.49486
610.5500	1.49439
610.5250	1.49351
610.5000	1.48968
610.4750	1.48944
610.4500	1.48845
610.4250	1.48666
610.4000	1.48864
610.3750	1.48834
610.3500	1.4908
610.3250	1.48605
610.3000	1.48942
610.2750	1.4894
610.2500	1.48677
610.2250	1.48596
610.2000	1.48462
610.1750	1.48919
610.1500	1.48603
610.1250	1.48583
610.1000	1.48958
610.0750	1.49094
610.0500	1.49237
610.0250	1.49063
610.0000	1.48942
609.9750	1.48991
609.9500	1.48927
609.9250	1.4863
609.9000	1.4882
609.8750	1.49029
609.8500	1.49062
609.8250	1.49232
609.8000	1.49166
609.7750	1.4909
609.7500	1.48891
609.7250	1.48943
609.7000	1.48598
609.6750	1.48699
609.6500	1.49077
609.6250	1.48968
609.6000	1.49119
609.5750	1.49171
609.5500	1.49224
609.5250	1.49055
609.5000	1.48826
609.4750	1.48576
609.4500	1.48834
609.4250	1.48637
609.4000	1.48782
609.3750	1.48813
609.3500	1.48814
609.3250	1.48928
609.3000	1.491
609.2750	1.48959
609.2500	1.48899
609.2250	1.48896
609.2000	1.49166
609.1750	1.49212
609.1500	1.49174
609.1250	1.48978
609.1000	1.49048
609.0750	1.48917
609.0500	1.48854
609.0250	1.48823
609.0000	1.49118
608.9750	1.49125
608.9500	1.49044
608.9250	1.49226
608.9000	1.49144
608.8750	1.48432
608.8500	1.4855
608.8250	1.4858
608.8000	1.48534
608.7750	1.48503
608.7500	1.4885
608.7250	1.48686
608.7000	1.48824
608.6750	1.4844
608.6500	1.48334
608.6250	1.47856
608.6000	1.48227
608.5750	1.4842
608.5500	1.48539
608.5250	1.48452
608.5000	1.48795
608.4750	1.48961
608.4500	1.49041
608.4250	1.48799
608.4000	1.48619
608.3750	1.48492
608.3500	1.48238
608.3250	1.47703
608.3000	1.47747
608.2750	1.47776
608.2500	1.47834
608.2250	1.47933
608.2000	1.47977
608.1750	1.48142
608.1500	1.48371
608.1250	1.48411
608.1000	1.48635
608.0750	1.48985
608.0500	1.49111
608.0250	1.49355
608.0000	1.48843
607.9750	1.48773
607.9500	1.48872
607.9250	1.48617
607.9000	1.48517
607.8750	1.48354
607.8500	1.48325
607.8250	1.48325
607.8000	1.48175
607.7750	1.48181
607.7500	1.4807
607.7250	1.48042
607.7000	1.48278
607.6750	1.48343
607.6500	1.48075
607.6250	1.48191
607.6000	1.48057
607.5750	1.48172
607.5500	1.47906
607.5250	1.47946
607.5000	1.47912
607.4750	1.48167
607.4500	1.48214
607.4250	1.48346
607.4000	1.4815
607.3750	1.48245
607.3500	1.48231
607.3250	1.47896
607.3000	1.47782
607.2750	1.47747
607.2500	1.48243
607.2250	1.48149
607.2000	1.48377
607.1750	1.49
607.1500	1.49002
607.1250	1.48895
607.1000	1.48649
607.0750	1.48463
607.0500	1.48725
607.0250	1.48644
607.0000	1.48674
606.9750	1.48679
606.9500	1.4905
606.9250	1.4905
606.9000	1.48784
606.8750	1.48777
606.8500	1.48705
606.8250	1.48615
606.8000	1.48642
606.7750	1.4821
606.7500	1.48566
606.7250	1.49022
606.7000	1.48717
606.6750	1.48421
606.6500	1.48388
606.6250	1.48462
606.6000	1.48451
606.5750	1.48327
606.5500	1.4791
606.5250	1.48062
606.5000	1.48212
606.4750	1.48346
606.4500	1.48278
606.4250	1.48327
606.4000	1.48119
606.3750	1.4839
606.3500	1.48274
606.3250	1.48119
606.3000	1.48241
606.2750	1.48322
606.2500	1.48207
606.2250	1.48454
606.2000	1.48294
606.1750	1.4859
606.1500	1.48352
606.1250	1.48446
606.1000	1.48356
606.0750	1.48419
606.0500	1.48551
606.0250	1.48342
606.0000	1.48614
605.9750	1.48556
605.9500	1.48669
605.9250	1.48588
605.9000	1.48399
605.8750	1.48468
605.8500	1.48339
605.8250	1.48623
605.8000	1.4837
605.7750	1.48629
605.7500	1.48495
605.7250	1.48593
605.7000	1.48445
605.6750	1.48251
605.6500	1.48462
605.6250	1.48632
605.6000	1.4844
605.5750	1.48388
605.5500	1.48405
605.5250	1.48533
605.5000	1.48391
605.4750	1.48373
605.4500	1.48324
605.4250	1.48488
605.4000	1.48451
605.3750	1.48472
605.3500	1.48347
605.3250	1.48146
605.3000	1.48055
605.2750	1.47854
605.2500	1.47975
605.2250	1.4771
605.2000	1.47819
605.1750	1.47636
605.1500	1.47659
605.1250	1.47837
605.1000	1.47541
605.0750	1.47301
605.0500	1.47253
605.0250	1.47167
605.0000	1.4696
604.9750	1.46857
604.9500	1.46805
604.9250	1.47372
604.9000	1.47392
604.8750	1.47266
604.8500	1.47565
604.8250	1.47595
604.8000	1.48068
604.7750	1.48068
604.7500	1.47665
604.7250	1.47844
604.7000	1.47703
604.6750	1.47802
604.6500	1.47343
604.6250	1.47456
604.6000	1.47156
604.5750	1.47234
604.5500	1.47012
604.5250	1.46929
604.5000	1.46794
604.4750	1.46585
604.4500	1.46873
604.4250	1.46799
604.4000	1.46931
604.3750	1.46973
604.3500	1.4688
604.3250	1.46932
604.3000	1.47139
604.2750	1.46825
604.2500	1.46646
604.2250	1.46541
604.2000	1.4617
604.1750	1.46272
604.1500	1.46224
604.1250	1.46239
604.1000	1.46475
604.0750	1.46292
604.0500	1.46839
604.0250	1.46941
604.0000	1.467
603.9750	1.46599
603.9500	1.46484
603.9250	1.46022
603.9000	1.45886
603.8750	1.45946
603.8500	1.46023
603.8250	1.4609
603.8000	1.46194
603.7750	1.46493
603.7500	1.46682
603.7250	1.4678
603.7000	1.4699
603.6750	1.46537
603.6500	1.46485
603.6250	1.46286
603.6000	1.46097
603.5750	1.45992
603.5500	1.46014
603.5250	1.46141
603.5000	1.46329
603.4750	1.46682
603.4500	1.46812
603.4250	1.46605
603.4000	1.46475
603.3750	1.46578
603.3500	1.4652
603.3250	1.46514
603.3000	1.46534
603.2750	1.46642
603.2500	1.47205
603.2250	1.47242
603.2000	1.47419
603.1750	1.47566
603.1500	1.4762
603.1250	1.47649
603.1000	1.47732
603.0750	1.4794
603.0500	1.47711
603.0250	1.47385
603.0000	1.47504
602.9750	1.47327
602.9500	1.47062
602.9250	1.46762
602.9000	1.46773
602.8750	1.46964
602.8500	1.47069
602.8250	1.47272
602.8000	1.47591
602.7750	1.47752
602.7500	1.4788
602.7250	1.48085
602.7000	1.47933
602.6750	1.47648
602.6500	1.47587
602.6250	1.47534
602.6000	1.4753
602.5750	1.47216
602.5500	1.47339
602.5250	1.47365
602.5000	1.47378
602.4750	1.47421
602.4500	1.47376
602.4250	1.4755
602.4000	1.47628
602.3750	1.47835
602.3500	1.47865
602.3250	1.47669
602.3000	1.47701
602.2750	1.47728
602.2500	1.47431
602.2250	1.47336
602.2000	1.47199
602.1750	1.47242
602.1500	1.47406
602.1250	1.4746
602.1000	1.4759
602.0750	1.47555
602.0500	1.4787
602.0250	1.47847
602.0000	1.48121
601.9750	1.48096
601.9500	1.48129
601.9250	1.48226
601.9000	1.48069
601.8750	1.48108
601.8500	1.47784
601.8250	1.47609
601.8000	1.47173
601.7750	1.47261
601.7500	1.47138
601.7250	1.47043
601.7000	1.46903
601.6750	1.46859
601.6500	1.47097
601.6250	1.47316
601.6000	1.47193
601.5750	1.47403
601.5500	1.47394
601.5250	1.47718
601.5000	1.47745
601.4750	1.47755
601.4500	1.47811
601.4250	1.47868
601.4000	1.48218
601.3750	1.4789
601.3500	1.47545
601.3250	1.47423
601.3000	1.4743
601.2750	1.47326
601.2500	1.4731
601.2250	1.47134
601.2000	1.47567
601.1750	1.47355
601.1500	1.47602
601.1250	1.47518
601.1000	1.47401
601.0750	1.47354
601.0500	1.47376
601.0250	1.47347
601.0000	1.47099
600.9750	1.46767
600.9500	1.46744
600.9250	1.46479
600.9000	1.46066
600.8750	1.46247
600.8500	1.45932
600.8250	1.46027
600.8000	1.45946
600.7750	1.46007
600.7500	1.46666
600.7250	1.46438
600.7000	1.46474
600.6750	1.4685
600.6500	1.46725
600.6250	1.46993
600.6000	1.46804
600.5750	1.46811
600.5500	1.46993
600.5250	1.46643
600.5000	1.46614
600.4750	1.46617
600.4500	1.46425
600.4250	1.4639
600.4000	1.4633
600.3750	1.46896
600.3500	1.472
600.3250	1.47278
600.3000	1.47529
600.2750	1.47315
600.2500	1.47372
600.2250	1.47193
600.2000	1.47034
600.1750	1.46916
600.1500	1.4661
600.1250	1.4661
600.1000	1.46783
600.0750	1.46831
600.0500	1.46867
600.0250	1.4675
600.0000	1.46615
599.9750	1.46604
599.9500	1.46558
599.9250	1.46482
599.9000	1.4608
599.8750	1.46025
599.8500	1.46138
599.8250	1.46141
599.8000	1.46319
599.7750	1.46452
599.7500	1.46558
599.7250	1.46829
599.7000	1.46808
599.6750	1.4651
599.6500	1.46246
599.6250	1.46263
599.6000	1.4595
599.5750	1.45991
599.5500	1.46008
599.5250	1.46385
599.5000	1.46707
599.4750	1.47129
599.4500	1.47327
599.4250	1.47427
599.4000	1.47763
599.3750	1.47342
599.3500	1.47394
599.3250	1.47144
599.3000	1.472
599.2750	1.47004
599.2500	1.4712
599.2250	1.47143
599.2000	1.47459
599.1750	1.4793
599.1500	1.48027
599.1250	1.47868
599.1000	1.47899
599.0750	1.47889
599.0500	1.47701
599.0250	1.47346
599.0000	1.47358
598.9750	1.47733
598.9500	1.47803
598.9250	1.48172
598.9000	1.48304
598.8750	1.48648
598.8500	1.48751
598.8250	1.48704
598.8000	1.48654
598.7750	1.48661
598.7500	1.48379
598.7250	1.48148
598.7000	1.48013
598.6750	1.47935
598.6500	1.47871
598.6250	1.47793
598.6000	1.47697
598.5750	1.47885
598.5500	1.47818
598.5250	1.47868
598.5000	1.47694
598.4750	1.47793
598.4500	1.47287
598.4250	1.47347
598.4000	1.47247
598.3750	1.47144
598.3500	1.47102
598.3250	1.47021
598.3000	1.47325
598.2750	1.47527
598.2500	1.47561
598.2250	1.47576
598.2000	1.47511
598.1750	1.47637
598.1500	1.47547
598.1250	1.47495
598.1000	1.47516
598.0750	1.47384
598.0500	1.47336
598.0250	1.47207
598.0000	1.47302
597.9750	1.4717
597.9500	1.47271
597.9250	1.47441
597.9000	1.47323
597.8750	1.47093
597.8500	1.47212
597.8250	1.46957
597.8000	1.4747
597.7750	1.47178
597.7500	1.47149
597.7250	1.47141
597.7000	1.4704
597.6750	1.47096
597.6500	1.46966
597.6250	1.46896
597.6000	1.47056
597.5750	1.46961
597.5500	1.47002
597.5250	1.47254
597.5000	1.47539
597.4750	1.47454
597.4500	1.47158
597.4250	1.47157
597.4000	1.47311
597.3750	1.47161
597.3500	1.47045
597.3250	1.47147
597.3000	1.47282
597.2750	1.47228
597.2500	1.47207
597.2250	1.47346
597.2000	1.47082
597.1750	1.47047
597.1500	1.46869
597.1250	1.46962
597.1000	1.46974
597.0750	1.46689
597.0500	1.46648
597.0250	1.46291
597.0000	1.46266
596.9750	1.46293
596.9500	1.46338
596.9250	1.46289
596.9000	1.46379
596.8750	1.46616
596.8500	1.46668
596.8250	1.46702
596.8000	1.47115
596.7750	1.46685
596.7500	1.46591
596.7250	1.46747
596.7000	1.46752
596.6750	1.4667
596.6500	1.46572
596.6250	1.46291
596.6000	1.46016
596.5750	1.46022
596.5500	1.45845
596.5250	1.45459
596.5000	1.45315
596.4750	1.45165
596.4500	1.4558
596.4250	1.45763
596.4000	1.45733
596.3750	1.4594
596.3500	1.46082
596.3250	1.45802
596.3000	1.4567
596.2750	1.45404
596.2500	1.45366
596.2250	1.45699
596.2000	1.45437
596.1750	1.4523
596.1500	1.45373
596.1250	1.44997
596.1000	1.45253
596.0750	1.45055
596.0500	1.45062
596.0250	1.45352
596.0000	1.45362
595.9750	1.45597
595.9500	1.45631
595.9250	1.45722
595.9000	1.45623
595.8750	1.45598
595.8500	1.45663
595.8250	1.45446
595.8000	1.45336
595.7750	1.45055
595.7500	1.44969
595.7250	1.44952
595.7000	1.44847
595.6750	1.44701
595.6500	1.44888
595.6250	1.45171
595.6000	1.45518
595.5750	1.45796
595.5500	1.45972
595.5250	1.46231
595.5000	1.46218
595.4750	1.46442
595.4500	1.46543
595.4250	1.46735
595.4000	1.46732
595.3750	1.46944
595.3500	1.47106
595.3250	1.4708
595.3000	1.47028
595.2750	1.4683
595.2500	1.46799
595.2250	1.46994
595.2000	1.47004
595.1750	1.47118
595.1500	1.47183
595.1250	1.47263
595.1000	1.46962
595.0750	1.47538
595.0500	1.47032
595.0250	1.46729
595.0000	1.4675
594.9750	1.46629
594.9500	1.4661
594.9250	1.4654
594.9000	1.46547
594.8750	1.46831
594.8500	1.46909
594.8250	1.46769
594.8000	1.46684
594.7750	1.46633
594.7500	1.46635
594.7250	1.4651
594.7000	1.46499
594.6750	1.4652
594.6500	1.46597
594.6250	1.46649
594.6000	1.4645
594.5750	1.46471
594.5500	1.46538
594.5250	1.46236
594.5000	1.4626
594.4750	1.46237
594.4500	1.46422
594.4250	1.46638
594.4000	1.46544
594.3750	1.46791
594.3500	1.46852
594.3250	1.469
594.3000	1.46692
594.2750	1.46357
594.2500	1.46346
594.2250	1.46139
594.2000	1.46045
594.1750	1.45879
594.1500	1.4621
594.1250	1.45911
594.1000	1.45837
594.0750	1.45558
594.0500	1.45196
594.0250	1.45125
594.0000	1.4535
593.9750	1.45408
593.9500	1.45298
593.9250	1.45132
593.9000	1.45322
593.8750	1.4556
593.8500	1.45429
593.8250	1.45147
593.8000	1.45168
593.7750	1.45124
593.7500	1.45011
593.7250	1.44887
593.7000	1.44875
593.6750	1.4508
593.6500	1.44811
593.6250	1.44784
593.6000	1.44968
593.5750	1.45242
593.5500	1.45492
593.5250	1.45145
593.5000	1.45172
593.4750	1.45312
593.4500	1.45287
593.4250	1.45252
593.4000	1.44755
593.3750	1.44585
593.3500	1.44778
593.3250	1.44739
593.3000	1.44701
593.2750	1.44733
593.2500	1.44861
593.2250	1.45199
593.2000	1.4536
593.1750	1.4541
593.1500	1.45246
593.1250	1.451
593.1000	1.44935
593.0750	1.44926
593.0500	1.44728
593.0250	1.44534
593.0000	1.44768
592.9750	1.44837
592.9500	1.44593
592.9250	1.44344
592.9000	1.44473
592.8750	1.44192
592.8500	1.43772
592.8250	1.43877
592.8000	1.43898
592.7750	1.44248
592.7500	1.4435
592.7250	1.44278
592.7000	1.44627
592.6750	1.44801
592.6500	1.44783
592.6250	1.44813
592.6000	1.44611
592.5750	1.44493
592.5500	1.4472
592.5250	1.44534
592.5000	1.44339
592.4750	1.44247
592.4500	1.442
592.4250	1.44142
592.4000	1.43908
592.3750	1.43804
592.3500	1.43699
592.3250	1.4356
592.3000	1.43633
592.2750	1.43939
592.2500	1.43714
592.2250	1.43658
592.2000	1.43971
592.1750	1.4417
592.1500	1.44198
592.1250	1.44046
592.1000	1.44074
592.0750	1.43861
592.0500	1.43747
592.0250	1.43418
592.0000	1.43155
591.9750	1.4309
591.9500	1.43528
591.9250	1.43784
591.9000	1.44033
591.8750	1.44428
591.8500	1.44816
591.8250	1.45087
591.8000	1.45214
591.7750	1.45457
591.7500	1.45598
591.7250	1.45981
591.7000	1.46026
591.6750	1.45691
591.6500	1.45584
591.6250	1.45399
591.6000	1.45239
591.5750	1.45169
591.5500	1.45257
591.5250	1.45507
591.5000	1.4579
591.4750	1.46077
591.4500	1.46129
591.4250	1.46154
591.4000	1.46305
591.3750	1.46496
591.3500	1.46051
591.3250	1.45763
591.3000	1.45783
591.2750	1.45582
591.2500	1.45578
591.2250	1.45352
591.2000	1.45446
591.1750	1.45607
591.1500	1.45958
591.1250	1.461
591.1000	1.45978
591.0750	1.45956
591.0500	1.45879
591.0250	1.46051
591.0000	1.46031
590.9750	1.45706
590.9500	1.45746
590.9250	1.45706
590.9000	1.45409
590.8750	1.45502
590.8500	1.45227
590.8250	1.45326
590.8000	1.45264
590.7750	1.45347
590.7500	1.45628
590.7250	1.45749
590.7000	1.45497
590.6750	1.4556
590.6500	1.45394
590.6250	1.45083
590.6000	1.45276
590.5750	1.45312
590.5500	1.45459
590.5250	1.45612
590.5000	1.45599
590.4750	1.4584
590.4500	1.45741
590.4250	1.4533
590.4000	1.45301
590.3750	1.44901
590.3500	1.45001
590.3250	1.45028
590.3000	1.45194
590.2750	1.45377
590.2500	1.45381
590.2250	1.45813
590.2000	1.4559
590.1750	1.45685
590.1500	1.45746
590.1250	1.45632
590.1000	1.45734
590.0750	1.45578
590.0500	1.45483
590.0250	1.45205
590.0000	1.44919
589.9750	1.4482
589.9500	1.44938
589.9250	1.4496
589.9000	1.45231
589.8750	1.45014
589.8500	1.4508
589.8250	1.45337
589.8000	1.4508
589.7750	1.45197
589.7500	1.44665
589.7250	1.44617
589.7000	1.44892
589.6750	1.45106
589.6500	1.44898
589.6250	1.4513
589.6000	1.45433
589.5750	1.45305
589.5500	1.45062
589.5250	1.44792
589.5000	1.44739
589.4750	1.44683
589.4500	1.44312
589.4250	1.44397
589.4000	1.44418
589.3750	1.44447
589.3500	1.44429
589.3250	1.44387
589.3000	1.44203
589.2750	1.44385
589.2500	1.44403
589.2250	1.44291
589.2000	1.44138
589.1750	1.44317
589.1500	1.44339
589.1250	1.44331
589.1000	1.44575
589.0750	1.44383
589.0500	1.44618
589.0250	1.44682
589.0000	1.44654
588.9750	1.44762
588.9500	1.44449
588.9250	1.44392
588.9000	1.44113
588.8750	1.43878
588.8500	1.43928
588.8250	1.43957
588.8000	1.43925
588.7750	1.4397
588.7500	1.4406
588.7250	1.44273
588.7000	1.44128
588.6750	1.44116
588.6500	1.44189
588.6250	1.44077
588.6000	1.43907
588.5750	1.43707
588.5500	1.43509
588.5250	1.43605
588.5000	1.43789
588.4750	1.43823
588.4500	1.4416
588.4250	1.44181
588.4000	1.44266
588.3750	1.44488
588.3500	1.44183
588.3250	1.44254
588.3000	1.44298
588.2750	1.44605
588.2500	1.44625
588.2250	1.44874
588.2000	1.45074
588.1750	1.4536
588.1500	1.45595
588.1250	1.45808
588.1000	1.46052
588.0750	1.46397
588.0500	1.4645
588.0250	1.46586
588.0000	1.4653
587.9750	1.46239
587.9500	1.46168
587.9250	1.46174
587.9000	1.46239
587.8750	1.46445
587.8500	1.46472
587.8250	1.46663
587.8000	1.46711
587.7750	1.46452
587.7500	1.46296
587.7250	1.46445
587.7000	1.46123
587.6750	1.45925
587.6500	1.45879
587.6250	1.46018
587.6000	1.4575
587.5750	1.45655
587.5500	1.45684
587.5250	1.45699
587.5000	1.45619
587.4750	1.45436
587.4500	1.45439
587.4250	1.4516
587.4000	1.45142
587.3750	1.44948
587.3500	1.45126
587.3250	1.45261
587.3000	1.45393
587.2750	1.45561
587.2500	1.46112
587.2250	1.45997
587.2000	1.45709
587.1750	1.45561
587.1500	1.4582
587.1250	1.45442
587.1000	1.45291
587.0750	1.44863
587.0500	1.44948
587.0250	1.45142
587.0000	1.45052
586.9750	1.44809
586.9500	1.45092
586.9250	1.44863
586.9000	1.44807
586.8750	1.44797
586.8500	1.44634
586.8250	1.44779
586.8000	1.44789
586.7750	1.44751
586.7500	1.44903
586.7250	1.44907
586.7000	1.44765
586.6750	1.44846
586.6500	1.44986
586.6250	1.44808
586.6000	1.44812
586.5750	1.44973
586.5500	1.45057
586.5250	1.45054
586.5000	1.44856
586.4750	1.44879
586.4500	1.44816
586.4250	1.44775
586.4000	1.44651
586.3750	1.44611
586.3500	1.44633
586.3250	1.4451
586.3000	1.44623
586.2750	1.44464
586.2500	1.44181
586.2250	1.44427
586.2000	1.44085
586.1750	1.44031
586.1500	1.44176
586.1250	1.44188
586.1000	1.44234
586.0750	1.43939
586.0500	1.4383
586.0250	1.4388
586.0000	1.43955
585.9750	1.43941
585.9500	1.44045
585.9250	1.43865
585.9000	1.44088
585.8750	1.44206
585.8500	1.44151
585.8250	1.43987
585.8000	1.4386
585.7750	1.4377
585.7500	1.43601
585.7250	1.43177
585.7000	1.43088
585.6750	1.43043
585.6500	1.42818
585.6250	1.42681
585.6000	1.42488
585.5750	1.42556
585.5500	1.42431
585.5250	1.42182
585.5000	1.42476
585.4750	1.42358
585.4500	1.42566
585.4250	1.42614
585.4000	1.42409
585.3750	1.42419
585.3500	1.42333
585.3250	1.42235
585.3000	1.42216
585.2750	1.42145
585.2500	1.42281
585.2250	1.4227
585.2000	1.42322
585.1750	1.42276
585.1500	1.42361
585.1250	1.42286
585.1000	1.42621
585.0750	1.42713
585.0500	1.43056
585.0250	1.43197
585.0000	1.43428
584.9750	1.43604
584.9500	1.43536
584.9250	1.43478
584.9000	1.43584
584.8750	1.43284
584.8500	1.43227
584.8250	1.43501
584.8000	1.4335
584.7750	1.43434
584.7500	1.4297
584.7250	1.42897
584.7000	1.43361
584.6750	1.43417
584.6500	1.43457
584.6250	1.43676
584.6000	1.439
584.5750	1.44108
584.5500	1.44182
584.5250	1.44325
584.5000	1.44266
584.4750	1.44389
584.4500	1.44463
584.4250	1.44434
584.4000	1.44853
584.3750	1.44786
584.3500	1.44767
584.3250	1.44291
584.3000	1.44481
584.2750	1.44407
584.2500	1.44601
584.2250	1.44368
584.2000	1.44296
584.1750	1.44474
584.1500	1.44316
584.1250	1.44276
584.1000	1.44291
584.0750	1.44031
584.0500	1.43914
584.0250	1.43815
584.0000	1.43591
583.9750	1.43641
583.9500	1.43796
583.9250	1.43933
583.9000	1.44216
583.8750	1.44219
583.8500	1.44643
583.8250	1.44501
583.8000	1.44437
583.7750	1.44332
583.7500	1.4428
583.7250	1.44179
583.7000	1.44228
583.6750	1.44039
583.6500	1.44145
583.6250	1.44072
583.6000	1.43685
583.5750	1.43882
583.5500	1.44002
583.5250	1.43737
583.5000	1.43838
583.4750	1.43738
583.4500	1.43965
583.4250	1.43919
583.4000	1.4398
583.3750	1.44293
583.3500	1.44213
583.3250	1.43972
583.3000	1.44017
583.2750	1.44021
583.2500	1.43621
583.2250	1.43208
583.2000	1.43287
583.1750	1.43104
583.1500	1.42949
583.1250	1.42689
583.1000	1.43029
583.0750	1.42871
583.0500	1.42629
583.0250	1.42721
583.0000	1.43084
582.9750	1.43213
582.9500	1.43141
582.9250	1.43305
582.9000	1.43566
582.8750	1.43576
582.8500	1.43343
582.8250	1.43031
582.8000	1.43194
582.7750	1.43003
582.7500	1.43017
582.7250	1.42783
582.7000	1.42907
582.6750	1.43062
582.6500	1.4301
582.6250	1.4311
582.6000	1.43172
582.5750	1.43316
582.5500	1.43361
582.5250	1.43284
582.5000	1.43269
582.4750	1.43218
582.4500	1.42735
582.4250	1.42626
582.4000	1.42421
582.3750	1.42246
582.3500	1.42341
582.3250	1.42067
582.3000	1.42226
582.2750	1.42255
582.2500	1.42212
582.2250	1.42338
582.2000	1.42407
582.1750	1.42555
582.1500	1.42536
582.1250	1.42665
582.1000	1.42537
582.0750	1.42418
582.0500	1.42383
582.0250	1.42171
582.0000	1.4199
581.9750	1.41716
581.9500	1.41929
581.9250	1.41934
581.9000	1.41754
581.8750	1.41757
581.8500	1.41804
581.8250	1.41821
581.8000	1.41687
581.7750	1.41871
581.7500	1.42127
581.7250	1.42246
581.7000	1.42434
581.6750	1.42257
581.6500	1.42299
581.6250	1.42459
581.6000	1.4239
581.5750	1.42327
581.5500	1.42051
581.5250	1.42232
581.5000	1.42189
581.4750	1.42279
581.4500	1.42275
581.4250	1.42333
581.4000	1.42284
581.3750	1.42313
581.3500	1.42081
581.3250	1.42249
581.3000	1.42211
581.2750	1.41972
581.2500	1.42185
581.2250	1.42464
581.2000	1.42779
581.1750	1.43025
581.1500	1.43343
581.1250	1.4338
581.1000	1.4349
581.0750	1.4344
581.0500	1.43462
581.0250	1.43476
581.0000	1.43706
580.9750	1.43534
580.9500	1.438
580.9250	1.43873
580.9000	1.43728
580.8750	1.43612
580.8500	1.43878
580.8250	1.44014
580.8000	1.44076
580.7750	1.43972
580.7500	1.43956
580.7250	1.43969
580.7000	1.44281
580.6750	1.4422
580.6500	1.44213
580.6250	1.44092
580.6000	1.44592
